name,id_name,2024-06-18,2024-07-03,2024-08-26,2024-09-27,2024-10-21
Analog Diffusion 1024,analogdiffusion-unknown-unknown-1-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
Openjourney v4 512,openjourney-unknown-unknown-4-512x512-unknown-false-unknown-false,,,,0.105,0.105
Openjourney v4 1024,openjourney-unknown-unknown-4-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
Realistic Vision 3.0 512,realisticvision-unknown-unknown-3-512x512-unknown-false-unknown-false,,,,0.105,0.105
Realistic Vision 3.0 1024,realisticvision-unknown-unknown-3-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
Stable Diffusion 2.1 512,stablediffusion-unknown-unknown-2.1-512x512-unknown-false-unknown-false,,,,0.105,0.105
Stable Diffusion 2.1 1024,stablediffusion-unknown-unknown-2.1-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
Stable Diffusion XL 1.0 512,stablediffusion-xl-unknown-1-512x512-unknown-false-unknown-false,,,,0.105,0.105
Stable Diffusion XL 1.0 1024,stablediffusion-xl-unknown-1-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
Stable Diffusion 1.5 512,stablediffusion-unknown-unknown-1.5-512x512-unknown-false-unknown-false,,,,0.105,0.105
Stable Diffusion 1.5 1024,stablediffusion-unknown-unknown-1.5-1024x1024-unknown-false-unknown-false,,,,1.05,1.05
